SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,Unit Cost,% Discount
46224,577,SO58977,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",59,4,124.857,"0,019670322"
46225,577,SO58977,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",59,4,125.052,"0,019670322"
46240,178,SO58979,570,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",509,4,125.226,"0,036993332"
46241,178,SO58979,586,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",509,4,124.845,"0,036993332"
46260,935,SO58980,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",154,6,124.857,"0,02995052"
46358,560,SO58984,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",186,4,125.052,"0,027735832"
46376,2130,SO58987,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",477,5,124.857,"0,023373841"
46377,2130,SO58987,568,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",477,5,124.803,"0,023373841"
46423,2209,SO58993,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",627,5,125.052,"0,038055118"
46424,2209,SO58993,571,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",627,5,122.289,"0,038055118"
46425,2209,SO58993,586,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",627,5,124.845,"0,038055118"
46426,2209,SO58993,568,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",627,5,124.803,"0,038055118"
46427,2209,SO58993,566,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",627,5,125.364,"0,038055118"
46538,3444,SO59008,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",52,10,125.052,"0,027347714"
46539,3444,SO59008,570,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",52,10,125.226,"0,027347714"
46634,2825,SO59012,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",539,2,124.857,"0,029989257"
46635,2825,SO59012,586,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",539,2,124.845,"0,029989257"
46891,2788,SO59025,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",400,3,125.052,"0,029510575"
46939,3547,SO59028,566,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",464,8,125.364,"0,036546033"
46940,3547,SO59028,585,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",464,8,123.024,"0,036546033"
46941,3547,SO59028,568,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",464,8,124.803,"0,036546033"
47020,1853,SO59031,570,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",308,1,125.226,"0,036037285"
47345,1515,SO59066,570,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,125.226,"0,020622633"
47349,1515,SO59066,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,124.857,"0,020622633"
47350,1515,SO59066,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,125.052,"0,020622633"
47351,1515,SO59066,566,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,125.364,"0,020622633"
47352,1515,SO59066,568,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,124.803,"0,020622633"
47474,3744,SO59072,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",616,9,208.095,"0,011225612"
47525,2846,SO59075,571,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",179,2,122.289,"0,03988915"
47526,2846,SO59075,586,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",179,2,124.845,"0,03988915"
47527,2846,SO59075,565,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",179,2,125.052,"0,03988915"
47528,2846,SO59075,569,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",179,2,124.857,"0,03988915"
47529,2846,SO59075,568,17,1,445.41,445.41,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",179,2,124.803,"0,03988915"
47620,3439,SO61175,571,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",34,10,122.289,"0,036149959"
47621,3439,SO61175,570,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",34,10,125.226,"0,036149959"
47622,3439,SO61175,585,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",34,10,123.024,"0,036149959"
47817,209,SO61188,567,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",331,4,125.364,"0,027508927"
47818,209,SO61188,571,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",331,4,122.289,"0,027508927"
47819,209,SO61188,568,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",331,4,124.803,"0,027508927"
47820,209,SO61188,569,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",331,4,124.857,"0,027508927"
48015,557,SO61200,569,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",205,4,124.857,"0,036291672"
48154,655,SO61212,586,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",95,4,124.845,"0,030798931"
48272,3071,SO61219,571,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",691,2,122.289,"0,031984109"
48273,3071,SO61219,566,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",691,2,125.364,"0,031984109"
48274,3071,SO61219,569,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",691,2,124.857,"0,031984109"
48348,3756,SO61225,586,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",123,9,208.075,"0,10354494"
48518,1357,SO61232,565,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",120,6,125.052,"0,028262223"
48836,3644,SO61254,565,17,1,445.41,445.41,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",86,8,125.052,"0,035546305"
49021,1184,SO63128,567,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",64,6,125.364,"0,030841412"
49026,1184,SO63128,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",64,6,124.803,"0,030841412"
49027,1184,SO63128,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",64,6,125.226,"0,030841412"
49106,1460,SO63133,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",605,1,124.803,"0,024055307"
49141,1272,SO63134,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",138,6,124.803,"0,023955829"
49196,1126,SO63140,567,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",264,6,125.364,"0,035374916"
49197,1126,SO63140,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",264,6,124.857,"0,035374916"
49263,1584,SO63148,567,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",361,1,125.364,"0,026122392"
49268,1584,SO63148,571,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",361,1,122.289,"0,026122392"
49269,1584,SO63148,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",361,1,124.845,"0,026122392"
49270,1584,SO63148,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",361,1,125.052,"0,026122392"
49313,83,SO63150,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",610,4,124.857,8.98E+00
49329,2759,SO63152,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",363,3,124.845,"0,035364637"
49335,3305,SO63153,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",283,7,125.052,"0,030294987"
49336,3305,SO63153,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",283,7,124.845,"0,030294987"
49364,1737,SO63156,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",199,1,125.226,"0,025003548"
49374,1737,SO63156,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",199,1,124.857,"0,025003548"
49375,1737,SO63156,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",199,1,125.052,"0,025003548"
49528,3561,SO63171,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",230,8,124.845,"0,032579552"
49549,3633,SO63172,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",446,8,125.052,"0,025078018"
49550,3633,SO63172,585,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",446,8,123.024,"0,025078018"
49615,804,SO63177,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",263,6,124.803,"0,03800967"
49740,3075,SO63182,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",522,2,125.052,"0,031239593"
49763,3523,SO63186,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",178,10,124.857,"0,052179841"
49924,3183,SO63204,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",614,7,125.226,"0,038622254"
49925,3183,SO63204,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",614,7,125.364,"0,038622254"
49926,3183,SO63204,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",614,7,124.845,"0,038622254"
50129,3277,SO63217,571,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",103,7,122.289,"0,031396709"
50131,3277,SO63217,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",103,7,125.364,"0,031396709"
50133,3277,SO63217,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",103,7,125.052,"0,031396709"
50150,3527,SO63218,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",556,10,124.845,"0,034981723"
50151,3527,SO63218,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",556,10,125.052,"0,034981723"
50152,3527,SO63218,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",556,10,124.857,"0,034981723"
50181,2297,SO63220,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",8,5,124.857,"0,041817806"
50182,2297,SO63220,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",8,5,125.052,"0,041817806"
50183,2297,SO63220,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",8,5,124.803,"0,041817806"
50187,3715,SO63222,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",87,9,208.94,"0,160986483"
50188,3715,SO63222,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",87,9,208.005,"0,160986483"
50189,3715,SO63222,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",87,9,208.42,"0,160986483"
50267,3686,SO63225,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",393,9,208.71,"0,166572321"
50268,3686,SO63225,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",393,9,208.095,"0,166572321"
50269,3686,SO63225,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",393,9,208.075,"0,166572321"
50376,344,SO63240,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",131,4,124.857,"0,026383476"
50380,344,SO63240,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",131,4,125.226,"0,026383476"
50381,344,SO63240,585,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",131,4,123.024,"0,026383476"
50382,344,SO63240,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",131,4,124.845,"0,026383476"
50399,3360,SO63241,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",520,10,125.364,"0,038356503"
50417,3360,SO63241,565,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",520,10,125.052,"0,038356503"
50620,710,SO63258,570,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",399,4,125.226,"0,050174588"
50702,769,SO63267,586,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",629,6,124.845,"0,008552632"
50818,3232,SO63282,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",193,7,125.364,"0,036759263"
50948,658,SO63288,568,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",563,4,124.803,"0,027777566"
51020,2334,SO63293,569,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",260,5,124.857,"0,035970116"
51021,2334,SO63293,566,17,1,445.41,445.41,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",260,5,125.364,"0,035970116"
51043,2882,SO65153,566,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",557,2,125.364,"0,03715081"
51044,2882,SO65153,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",557,2,124.803,"0,03715081"
51119,60,SO65157,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",582,4,124.857,"0,028630746"
51120,60,SO65157,570,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",582,4,125.226,"0,028630746"
51238,693,SO65161,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",59,4,124.845,"0,033252781"
51239,693,SO65161,565,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",59,4,125.052,"0,033252781"
51313,2411,SO65165,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",477,5,124.857,"0,037829671"
51314,2411,SO65165,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",477,5,124.845,"0,037829671"
51335,35,SO65168,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",509,4,124.803,"0,028953225"
51336,35,SO65168,571,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",509,4,122.289,"0,028953225"
51337,35,SO65168,566,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",509,4,125.364,"0,028953225"
51338,35,SO65168,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",509,4,124.857,"0,028953225"
51367,3681,SO65172,565,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",688,9,208.42,"0,153264193"
51368,3681,SO65172,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",688,9,208.005,"0,153264193"
51369,3681,SO65172,566,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",688,9,208.94,"0,153264193"
51547,1935,SO65179,565,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",601,1,125.052,"0,033631935"
51563,3673,SO65182,566,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",249,9,208.94,"0,093544599"
51564,3673,SO65182,571,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",249,9,203.815,"0,093544599"
51565,3673,SO65182,570,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",249,9,208.71,"0,093544599"
51566,3673,SO65182,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",249,9,208.075,"0,093544599"
51567,3673,SO65182,585,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",249,9,205.04,"0,093544599"
51603,468,SO65184,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",186,4,124.803,"0,025990326"
51610,468,SO65184,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",186,4,124.845,"0,025990326"
51618,1408,SO65187,565,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",443,6,125.052,"0,05334411"
51640,1078,SO65189,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",408,6,124.857,"0,028464157"
51754,1724,SO65199,571,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",621,1,122.289,"0,017242619"
51814,3607,SO65201,585,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",536,8,123.024,"0,033264536"
51815,3607,SO65201,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",536,8,124.845,"0,033264536"
51844,1931,SO65203,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",38,1,124.803,"0,030023723"
51914,2105,SO65207,565,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",611,5,125.052,"0,037986868"
51923,2105,SO65207,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",611,5,124.857,"0,037986868"
52031,776,SO65218,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",282,6,124.857,"0,03245021"
52032,776,SO65218,585,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",282,6,123.024,"0,03245021"
52033,776,SO65218,570,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",282,6,125.226,"0,03245021"
52048,2184,SO65220,568,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",297,5,124.803,"0,032800693"
52053,2184,SO65220,569,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",297,5,124.857,"0,032800693"
52054,2184,SO65220,586,17,1,445.41,445.41,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",297,5,124.845,"0,032800693"
